"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Attack_Conclave",4,48,1,"prologue","MATT","hello everybody! welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and roll dice and play dungeons and dragons.",0.114,7.756,7.642,30,235.540434441246,NA,"role_play","MATT",0,0,0,1
"2","Attack_Conclave",4,48,2,"prologue","TRAVIS","yeah, we do.",7.756,8.844,1.088,4,220.588235294118,NA,"role_play","TRAVIS",1,0,0,0
"3","Attack_Conclave",4,48,3,"prologue","MATT","my name is matthew mercer. i am the dungeon master of the show. before we get started, let's go ahead and run through our announcements for the evening. first, i wanted to let you guys know that tonight tomorrow, i'm sorry. tomorrow is the last day to preorder your dagger dagger dagger shirt. is it also the last day to do the strongjaw ale?",8.844,28.36,19.516,67,205.984832957573,NA,"role_play","MATT",0,0,0,1
"4","Attack_Conclave",4,48,4,"prologue","LAURA","it is!",28.36,29.539,1.179,3,152.671755725191,NA,"role_play","LAURA",1,0,0,0
"5","Attack_Conclave",4,48,5,"prologue","MATT","strongjaw ale and dagger dagger dagger shirts.",29.539,31.473,1.934,8,248.190279214064,NA,"role_play","MATT",0,0,0,1
"6","Attack_Conclave",4,48,6,"prologue","TRAVIS","also ale.",31.473,32.576,1.103,3,163.191296464188,NA,"role_play","TRAVIS",1,0,0,0
"7","Attack_Conclave",4,48,7,"prologue","ASHLEY","i need them!",32.576,34.439,1.863,4,128.824476650564,NA,"role_play","ASHLEY",1,0,0,0
"8","Attack_Conclave",4,48,8,"prologue","MATT","you do need them.",34.439,35.635,1.196,5,250.836120401338,NA,"role_play","MATT",0,0,0,1
"9","Attack_Conclave",4,48,9,"prologue","LAURA","you do. actually, ashley, i think i got shirts for you.",35.635,37.993,2.358,12,305.343511450381,NA,"role_play","LAURA",1,0,0,0
"10","Attack_Conclave",4,48,10,"prologue","MATT","yeah, we've got some shirts held for you.",37.993,40.233,2.23999999999999,10,267.857142857143,NA,"role_play","MATT",0,0,0,1
"11","Attack_Conclave",4,48,11,"prologue","SAM","extra large!",40.233,41.584,1.35100000000001,3,133.234641006661,NA,"role_play","SAM",1,0,0,0
"12","Attack_Conclave",4,48,12,"prologue","TALIESIN","but if you're not ashley, you'd better get yourself a shirt.",41.584,44.133,2.549,14,329.540996469204,NA,"role_play","TALIESIN",1,0,0,0
"13","Attack_Conclave",4,48,13,"prologue","MATT","yep. so you have until tomorrow to get those, so go to the geek and sundry store to preorder if you're interested. yay! next up, a reminder, me and marisha are flying out bright and early tomorrow morning to pittsburgh for tekko! we're going to be doing awesome panels on voiceover and gaming and all points nerdy on the internet in between, as well as signings and autographs and all that fun stuff. so if you're in the area and you want to find a place that's warm, we'll be there in the convention, so hopefully we'll see you guys over the weekend.",44.133,76.323,32.19,110,205.032618825722,NA,"role_play","MATT",0,0,0,1
"14","Attack_Conclave",4,48,14,"prologue","MARISHA","and i went to college there, so i'm going to be finding my old homies and getting drunk.",76.323,81.598,5.27500000000001,20,227.488151658768,NA,"role_play","MARISHA",1,0,0,0
"15","Attack_Conclave",4,48,15,"prologue","TALIESIN","do you have a college sweater that just says ""college""? you could really use one.",81.598,85.286,3.688,16,260.303687635575,NA,"role_play","TALIESIN",1,0,0,0
"16","Attack_Conclave",4,48,16,"prologue","MARISHA","i went to the performing arts school, and we did make football t-shirts, because we thought it was funny, as our performing arts shirts.",85.286,94.055,8.76900000000001,26,177.899418405747,NA,"role_play","MARISHA",1,0,0,0
"17","Attack_Conclave",4,48,17,"prologue","TALIESIN","that sounds like a performing arts joke.",94.055,95.811,1.756,8,273.348519362187,NA,"role_play","TALIESIN",1,0,0,0
"18","Attack_Conclave",4,48,18,"prologue","MARISHA","yeah.",95.811,96.735,0.923999999999992,2,129.870129870131,NA,"role_play","MARISHA",1,0,0,0
"19","Attack_Conclave",4,48,19,"prologue","SAM","fascinating.",96.735,99.157,2.422,2,49.5458298926508,NA,"role_play","SAM",1,0,0,0
"20","Attack_Conclave",4,48,20,"prologue","MATT","indeed.",99.157,100.295,1.13800000000001,2,105.448154657293,NA,"role_play","MATT",0,0,0,1
"21","Attack_Conclave",4,48,21,"prologue","MARISHA","cool story, bro.",100.295,101.658,1.363,4,176.082171680117,NA,"role_play","MARISHA",1,0,0,0
