"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Fall_Conclave",6,80,1,"prologue","MATT","welcome back, guys. i hope you enjoyed your your holiday. hope you enjoyed your new year and are ready to tackle all the chaos this year has coming. both fists forward. so, missed you guys. last we left off was a little crazy, but before we get to that circumstance, let's go ahead and start with our announcements. yay! first and foremost, our first episode of the year is sponsored by us happy to be back. we have no sponsor tonight.",10.19,38.21,28.02,83,177.730192719486,NA,"role_play","MATT",0,0,0,1
"2","Fall_Conclave",6,80,2,"prologue","MARISHA","happiness!",39.66,40.78,1.12,2,107.142857142857,NA,"role_play","MARISHA",1,0,0,0
"3","Fall_Conclave",6,80,3,"prologue","MATT","so sponsored instead by viewers like you. so... thank you. but, yeah, so other announcements we have. me and marisha will be running from this episode tonight to pack and leave at a super early, pre-dawn flight. pretty much, or at dawn flight, to magfest. we'll be there getting in later tomorrow, and be there this weekend. so, those of you who are going to magfest, we'll see you there. we have",40.81,64.239,23.429,75,192.069657262367,NA,"role_play","MATT",0,0,0,1
"4","Fall_Conclave",6,80,4,"prologue","LAURA","is that what it is, just a lot of magazines?",64.269,65.42,1.151,11,573.414422241531,NA,"role_play","LAURA",1,0,0,0
"5","Fall_Conclave",6,80,5,"prologue","MATT","just a lot of magazines.",65.45,66.66,1.20999999999999,6,297.520661157026,NA,"role_play","MATT",0,0,0,1
"6","Fall_Conclave",6,80,6,"prologue","TALIESIN","people, us weekly. -",66.69,69.78,3.09,4,77.6699029126213,NA,"role_play","TALIESIN",1,0,0,0
"7","Fall_Conclave",6,80,7,"prologue","MATT","we pretty much got in there only because of the article in game informer. that's the only reason we were invited. no, magfest is great. we have a critical role panel tomorrow evening that me and marisha will be doing, and other fun stuff saturday and sunday. so, look for us in the schedule and we'll look forward to seeing you guys at the actual event. travis, you wanted to mention something real quick?",69.81,89.39,19.58,77,235.955056179775,NA,"role_play","MATT",0,0,0,1
"8","Fall_Conclave",6,80,8,"prologue","TRAVIS","yes! i wanted to give a quick shout out to kathy creshe, creshaw, i don't know how to say it.",89.42,96.3,6.88,22,191.860465116279,NA,"role_play","TRAVIS",1,0,0,0
"9","Fall_Conclave",6,80,9,"prologue","TALIESIN","that was a good shout out.",96.33,97.81,1.48,7,283.783783783783,NA,"role_play","TALIESIN",1,0,0,0
"10","Fall_Conclave",6,80,10,"prologue","TRAVIS","from pennsylvania.",97.84,99.6,1.75999999999999,3,102.272727272728,NA,"role_play","TRAVIS",1,0,0,0
"11","Fall_Conclave",6,80,11,"prologue","SAM","big fan of the show?",99.63,100.72,1.09,6,330.275229357797,NA,"role_play","SAM",1,0,0,0
"12","Fall_Conclave",6,80,12,"prologue","TRAVIS","we love you, from us, to you.",100.75,103.15,2.40000000000001,8,200,NA,"role_play","TRAVIS",1,0,0,0
"13","Fall_Conclave",6,80,13,"prologue","LAURA","we read your email. -",103.18,104.48,1.3,5,230.769230769231,NA,"role_play","LAURA",1,0,0,0
"14","Fall_Conclave",6,80,14,"prologue","TRAVIS","sam!",104.51,106.06,1.55,2,77.4193548387098,NA,"role_play","TRAVIS",1,0,0,0
"15","Fall_Conclave",6,80,15,"prologue","SAM","uh, yeah, tonight's sponsor is critical role, as you said, we have lots of stuff. lots of merchandise available in the store. the logo shirt, mugs, patches, nail wraps, hats, key chains, and necklaces are available and if you didn't see it over the christmas break, we have the gilmore shirts and the ""how do you want to do this?"" shirts and you guys know this, we have a big spanish speaking fan base, and i wanted to give them some love, so i thought i'd do our ad tonight in spanish. two notes, two notes, i don't speak spanish, and second note is my neighbor's son translated this for me. so, he's in spanish two. should be pretty basic.",106.09,149.03,42.94,127,177.456916627853,NA,"role_play","SAM",1,0,0,0
"16","Fall_Conclave",6,80,16,"prologue","TRAVIS","not, ""he's spanish too.""",149.06,150.42,1.35999999999999,6,264.705882352944,NA,"role_play","TRAVIS",1,0,0,0
"17","Fall_Conclave",6,80,17,"prologue","SAM","no, he's he's a sophomore in high school. hola, me llamo sam riegel. aquí está mi perro. se llama travis willingham. una broma. ¿te gustan las camisas t-shirt? espero que sí porque tenemos dos camisas t-shirt para vender en nuestra tienda. una es color morado. es para gilmore's glorious goods. la otra no es morado, es gris. tiene el slogan de matthew mercer, which is... ¿como quieres hacer esto? no cuestan muchos pesos. tu vas a ir internet y comprar ahora. ¡gracias por favor!",150.45,199.15,48.7,90,110.88295687885,NA,"role_play","SAM",1,0,0,0
"18","Fall_Conclave",6,80,18,"prologue","TRAVIS","-",201.48,205.42,3.94,2,30.4568527918782,NA,"role_play","TRAVIS",1,0,0,0
"19","Fall_Conclave",6,80,19,"prologue","TALIESIN","high school spanish is the official language of los angeles, well done.",205.45,210.03,4.58000000000001,13,170.305676855895,NA,"role_play","TALIESIN",1,0,0,0
"20","Fall_Conclave",6,80,20,"prologue","TRAVIS","a future translator will then, like, show up?",210.06,211.63,1.56999999999999,9,343.949044585989,NA,"role_play","TRAVIS",1,0,0,0
"21","Fall_Conclave",6,80,21,"prologue","SAM","actually, yeah, it'll actually google translate and will be like, i refuse to even touch this.",211.66,217.24,5.58000000000001,18,193.548387096774,NA,"role_play","SAM",1,0,0,0
"22","Fall_Conclave",6,80,22,"prologue","SAM","it's for our spanish language viewers.",217.27,219.39,2.11999999999998,8,226.415094339625,NA,"role_play","SAM",1,0,0,0
"23","Fall_Conclave",6,80,23,"prologue","THERE ARE MANY.
TRAVIS","that was great.",219.42,220.51,1.09,4,220.183486238531,NA,"role_play","THERE ARE MANY.
TRAVIS",1,0,0,0
"24","Fall_Conclave",6,80,24,"prologue","MATT","this is true. thank you so much. anyone else? oh, i want to announce real fast too. we received quite a bit of critmas gifts after we had filmed the critmas episode last month. so, as we're slowly retrieving them from the mailbox, me, marisha, taliesin, and possibly anybody that's available at the time, liam, laura will be doing a periscope opening of the rest of those gifts in the next couple of weeks or so. be announcing it ahead of time, so pay attention to that, but it is coming. so, don't worry. we'll be getting to your presents and thanking you for all your awesome unnecessary generosity. you're so wonderful and we'll let you know once it's happening. anybody else have any other announcements they want to make?",220.54,260.839,40.299,138,205.4641554381,NA,"role_play","MATT",0,0,0,1
"25","Fall_Conclave",6,80,25,"prologue","TRAVIS","-",260.87,263.15,2.27999999999997,2,52.6315789473691,NA,"role_play","TRAVIS",1,0,0,0
"26","Fall_Conclave",6,80,26,"prologue","TRAVIS","hands up!",263.18,264.39,1.20999999999998,3,148.760330578515,NA,"role_play","TRAVIS",1,0,0,0
"27","Fall_Conclave",6,80,27,"prologue","MATT","alright, great. that being the case.",264.42,267.36,2.94,7,142.857142857143,NA,"role_play","MATT",0,0,0,1
"28","Fall_Conclave",6,80,28,"prologue","MARISHA","-",267.39,269.15,1.75999999999999,2,68.1818181818185,NA,"role_play","MARISHA",1,0,0,0
"29","Fall_Conclave",6,80,29,"prologue","MATT","let's go ahead and dive in. to the first 2017 episode of critical role.",269.18,277.03,7.84999999999997,16,122.292993630574,NA,"role_play","MATT",0,0,0,1
"30","Fall_Conclave",6,80,30,"prologue","TALIESIN","♪ do you believe in life after ♪♪ ♪ ♪",280.54,364.78,84.24,8,5.6980056980057,NA,"role_play","TALIESIN",1,0,0,0
