"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Briarwoods",3,37,1,"prologue","MATT","hello, and welcome to tonight's episode of critical role, the show where a bunch of us nerdy-ass voice actors play dungeons and dragons. we're happy to be back. we all had an awesome break; some good times away from the chaos of the city for some of us. and we're happy to get this ball rolling again. so we've missed you guys. in case you can't tell right now, we have some cool upgrades to the set, actually, if you want to have a look around real fast. the hardworking folks here at geek and sundry were awesome enough to go ahead and build this awesome set, and we're happy enough to have a guest here this evening, as ashley johnson is able to hang with us tonight.",0,39.947,39.947,136,204.270658622675,NA,"role_play","MATT",0,0,0,1
"2","Briarwoods",3,37,2,"prologue","ASHLEY","hello! i like you!",39.947,42.286,2.339,5,128.259940145361,NA,"role_play","ASHLEY",1,0,0,0
"3","Briarwoods",3,37,3,"prologue","MARISHA","ashley! when did you get here!",42.286,44.958,2.672,7,157.185628742515,NA,"role_play","MARISHA",1,0,0,0
"4","Briarwoods",3,37,4,"prologue","ASHLEY","oh man, you know, i just flew in. oh no, we're running out of space. grog! hi, guys. wow, this looks amazing!",44.958,59.539,14.581,24,98.7586585282216,NA,"role_play","ASHLEY",1,0,0,0
"5","Briarwoods",3,37,5,"prologue","MATT","yeah, the set upgrades are awesome. this is a tribute to the awesome crew that put all this together over the break, so you guys did an awesome job. give a big shout-out to the geek and sundry crew. yeah, and so for those who saw earlier tweets, we're pushing off critmas to probably next week because we're all returning from break, we're all getting back into the swing of things, and we're still getting our bearings here. so we're doing that next week. but nevertheless, let's go ahead and start off with some of our quick announcements as we wait for the illustrious sam riegel to find his way here. there was a clamoring from the fanbase to extend the sale of the critmas sweaters. orders kept coming in, so we've extended it up to this point. however, i believe tonight, is it, tonight?",59.539,110.678,51.139,154,180.684018068402,NA,"role_play","MATT",0,0,0,1
"6","Briarwoods",3,37,6,"prologue","LAURA","tonight is the last night.",110.678,112.048,1.37,6,262.773722627736,NA,"role_play","LAURA",1,0,0,0
"7","Briarwoods",3,37,7,"prologue","MATT","the very last night to purchase your critmas sweaters",112.048,114.132,2.084,9,259.117082533589,NA,"role_play","MATT",0,0,0,1
"8","Briarwoods",3,37,8,"prologue","LAURA","and then it's gone forever.",114.132,115.916,1.78399999999999,7,235.426008968611,NA,"role_play","LAURA",1,0,0,0
"9","Briarwoods",3,37,9,"prologue","MATT","forever.",115.916,118.171,2.25500000000001,2,53.2150776053213,NA,"role_play","MATT",0,0,0,1
"10","Briarwoods",3,37,10,"prologue","MARISHA","i lived in mine over the holiday.",118.171,120.207,2.03599999999999,8,235.756385068764,NA,"role_play","MARISHA",1,0,0,0
"11","Briarwoods",3,37,11,"prologue","LAURA","yes, you did. every time i saw you were wearing it.",120.207,122.189,1.982,12,363.269424823411,NA,"role_play","LAURA",1,0,0,0
"12","Briarwoods",3,37,12,"prologue","LIAM","they're very soft on the inside.",122.189,125.479,3.29000000000001,8,145.896656534954,NA,"role_play","LIAM",1,0,0,0
"13","Briarwoods",3,37,13,"prologue","MARISHA","very soft.",125.479,126.792,1.313,3,137.090632140137,NA,"role_play","MARISHA",1,0,0,0
"14","Briarwoods",3,37,14,"prologue","TALIESIN","i have not seen a picture of my brother without his.",126.792,129.036,2.244,12,320.855614973262,NA,"role_play","TALIESIN",1,0,0,0
"15","Briarwoods",3,37,15,"prologue","MARISHA","they're so comfy.",129.036,130.811,1.77500000000001,5,169.014084507042,NA,"role_play","MARISHA",1,0,0,0
