"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","End",8,106,1,"prologue","MATT","hello everyone, and welcome to critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. before we get into tonight's episode, we've got to get through a few announcements. first off, we have our wonderful darin de paul joining us again.",0.168,12.909,12.741,52,244.878737932658,NA,"role_play","MATT",0,0,0,1
"2","End",8,106,2,"prologue","MATT","thank you, darin.",16.105,17.779,1.674,4,143.36917562724,NA,"role_play","MATT",0,0,0,1
"3","End",8,106,3,"prologue","DARIN","thank you!",17.779,18.82,1.041,3,172.910662824207,NA,"role_play","GUESTS",0,1,0,0
"4","End",8,106,4,"prologue","MATT","excited to have you back. we've all recovered from a crazy comic-con, mostly.",18.82,22.397,3.577,16,268.381325132793,NA,"role_play","MATT",0,0,0,1
"5","End",8,106,5,"prologue","LAURA","have we recovered?",22.397,24.014,1.617,4,148.423005565863,NA,"role_play","LAURA",1,0,0,0
"6","End",8,106,6,"prologue","MATT","i'm being optimistic here. we're recovering from a comic-con. got a chance to meet a bunch of you guys out there. it was a lot of fun, but we're here to get our announcements started, so let me do that. first off, laura, i believe there's a merch update.",24.014,38.414,14.4,55,229.166666666667,NA,"role_play","MATT",0,0,0,1
"7","End",8,106,7,"prologue","LAURA","yes, there is, and i just realized i had it on and i hadn't announced it yet. so we got these back in the store! but they're red now. we've got them on this chain and on this chain rope-thing. cord. and we've got them a keychain. and now, i don't know if you saw them before, but they took a long time to get, and now we just have them in the store.",38.414,60.715,22.301,81,217.927447199677,NA,"role_play","LAURA",1,0,0,0
"8","End",8,106,8,"prologue","SAM","are they going to run out again?",60.715,62.55,1.83499999999999,8,261.580381471391,NA,"role_play","SAM",1,0,0,0
"9","End",8,106,9,"prologue","LAURA","i don't know. it depends on how many people buy them, i guess, but we're going to try to keep them in stock. that's the statement that like, okay, that happened, but this is what i'm really excited about.",62.55,77.947,15.397,44,171.461973111645,NA,"role_play","LAURA",1,0,0,0
"10","End",8,106,10,"prologue","MARISHA","tell them!",77.947,79.531,1.584,3,113.636363636363,NA,"role_play","MARISHA",1,0,0,0
"11","End",8,106,11,"prologue","LAURA","is the camera on? i can't tell. it's a pencil pack. i asked them to make this, because this is so great. so we all have our own pencils. everybody has a pencil. we've got the ""how do you want to do this?"" pencil. we've got the ""i would like to rage"" pencil. we've got a scanlan pencil oh no, this is a tary pencil. this is a ""doty, take this down"" pencil. i don't want to say all the things because they're so great, but check them out. it's in the store now. does everybody want their pencil?",79.531,121.015,41.484,108,156.204801851316,NA,"role_play","LAURA",1,0,0,0
"12","End",8,106,12,"prologue","SAM","are these #2 pencils? could someone take the sat with my ""doty, take this down"" pencil?",121.015,126.902,5.887,17,173.263122133515,NA,"role_play","SAM",1,0,0,0
