"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Fall_Conclave",6,79,1,"prologue","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voi voice actors. it's been a long year, a lot of us voice actors look, there's very high nerves in the studio right now 'cause tonight's going to be crazy. a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. tonight's going to be an intense episode but before we get to that, let's go ahead and get through our announcements for the evening. first and foremost, we have an amazing sponsor tonight. we have backblaze.",0.549,32.031,31.482,105,200.114351057747,NA,"role_play","MATT",0,0,0,1
"2","Fall_Conclave",6,79,2,"prologue","LAURA","we love you, yev!",34.87,36.665,1.795,5,167.130919220056,NA,"role_play","LAURA",1,0,0,0
"3","Fall_Conclave",6,79,3,"prologue","MATT","our final episode of the year. so sam, you have a few words on that?",36.665,40.225,3.56,16,269.662921348314,NA,"role_play","MATT",0,0,0,1
"4","Fall_Conclave",6,79,4,"prologue","SAM","yeah well, you know backblaze is unlimited cloud backup for macs and pcs for just $5 a month. you can go to backblaze.com/criticalrole for a full 15-day free trial, and i was going through my library. you know i have a whole library?",40.225,55.516,15.291,47,184.422209142633,NA,"role_play","SAM",1,0,0,0
"5","Fall_Conclave",6,79,5,"prologue","MATT","it's pretty impressive, actually.",55.516,57.303,1.787,6,201.454952434247,NA,"role_play","MATT",0,0,0,1
"6","Fall_Conclave",6,79,6,"prologue","SAM","yeah and i dug up an old poetry book and buried inside there was a very curious poem by a young dr. seuss.",57.303,66.459,9.15600000000001,24,157.273918741809,NA,"role_play","SAM",1,0,0,0
"7","Fall_Conclave",6,79,7,"prologue","TRAVIS","oh really?",66.459,68.043,1.584,3,113.636363636363,NA,"role_play","TRAVIS",1,0,0,0
"8","Fall_Conclave",6,79,8,"prologue","SAM","yeah.",68.043,69.617,1.574,2,76.2388818297333,NA,"role_play","SAM",1,0,0,0
"9","Fall_Conclave",6,79,9,"prologue","MATT","that's worth a lot of money.",69.617,70.929,1.312,8,365.853658536586,NA,"role_play","MATT",0,0,0,1
"10","Fall_Conclave",6,79,10,"prologue","SAM","i know, i know. i thought i would read it for you all today.",70.929,73.253,2.324,15,387.263339070568,NA,"role_play","SAM",1,0,0,0
"11","Fall_Conclave",6,79,11,"prologue","TRAVIS","doesn't even look yellowed or anything.",73.253,75.014,1.761,8,272.572402044294,NA,"role_play","TRAVIS",1,0,0,0
"12","Fall_Conclave",6,79,12,"prologue","SAM","he printed it on his laser printer.",75.014,77.176,2.16200000000001,8,222.016651248843,NA,"role_play","SAM",1,0,0,0
