"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Daring_Deeds",7,85,1,"prologue","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons",1.179,7.985,6.806,27,238.025271818983,NA,"role_play","MATT",0,0,0,1
"2","Daring_Deeds",7,85,2,"prologue","MATT","you assholes.",9.389,11.407,2.018,3,89.197224975223,NA,"role_play","MATT",0,0,0,1
"3","Daring_Deeds",7,85,3,"prologue","MARISHA","der 'n' der!",11.407,12.655,1.248,4,192.307692307692,NA,"role_play","MARISHA",1,0,0,0
"4","Daring_Deeds",7,85,4,"prologue","MATT","welcome. tonight should be an interesting episode, but, before we begin, let's go ahead and get through our announcements for the evening! so, welcome, and, first and foremost, tonight we are sponsored by our friends at loot crate.",12.655,23.864,11.209,40,214.113658667142,NA,"role_play","MATT",0,0,0,1
"5","Daring_Deeds",7,85,5,"prologue","MATT","loot crate!",23.864,26.209,2.345,3,76.7590618336887,NA,"role_play","MATT",0,0,0,1
"6","Daring_Deeds",7,85,6,"prologue","MATT","thank you, loot crate, for being amazing sponsors. sam, did you want to tell us a little about",26.209,30.206,3.997,18,270.202651988992,NA,"role_play","MATT",0,0,0,1
"7","Daring_Deeds",7,85,7,"prologue","SAM","okay! i haven't done this in a while, so i'm falling back on an old crutch, an old beloved character rhodey slater is back to do another round",30.206,41.658,11.452,30,157.177785539644,NA,"role_play","SAM",1,0,0,0
"8","Daring_Deeds",7,85,8,"prologue","MATT","oh my god.",41.658,43.439,1.781,4,134.755755193711,NA,"role_play","MATT",0,0,0,1
"9","Daring_Deeds",7,85,9,"prologue","SAM","gotta get in character. yo-ho-ho, it's me, rhodey slater, with another message from our sponsor, loot crate. whether you're dropping in on a party wave in uluwatu or even tamarindo, you won't look like a paddle-puss if you haul your tres gnarly gear from el crate-o del loot-o. this month's theme is build, featuring sick brands like power rangers, hang ten; batman, wax it up; lego, mondo bitchin'; and tetris, shaka.",43.439,71.935,28.496,81,170.550252667041,NA,"role_play","SAM",1,0,0,0
"10","Daring_Deeds",7,85,10,"prologue","SAM","so don't get raked over by a wiper, point your nose to lootcrate.com/criticalrole and use promo code ""criticalrole"" for 10% off your subscription. you'll be radder than tom curren nailing a 360 air reverse rodeo. you'll be cooler than a tight on-shore breeze at malibu. you'll be more authentic than a sad voice actor searching for surfing terms on yahoo answers at 5 pm",73.568,97.604,24.036,71,177.234148776835,NA,"role_play","SAM",1,0,0,0
"11","Daring_Deeds",7,85,11,"prologue","SAM","when he should be really spending more quality time with his children, as their youthful lives pass by without their father, precious moments ticking away until one day they're adults, and you're standing at their wedding, thinking, ""oh my god, i missed so much, i missed so very much, and for what? a loot crate ad?"" anyway, ride that tube and subscribe today, bonzai!",98.773,123.881,25.108,67,160.108332005735,NA,"role_play","SAM",1,0,0,0
"12","Daring_Deeds",7,85,12,"prologue","TRAVIS","i mean, he's a whole new echelon. it's a whole new",126.337,131.49,5.15300000000001,13,151.368135066951,NA,"role_play","TRAVIS",1,0,0,0
"13","Daring_Deeds",7,85,13,"prologue","TALIESIN","you just inception'd a loot crate ad.",131.49,133.89,2.39999999999998,9,225.000000000002,NA,"role_play","TALIESIN",1,0,0,0
"14","Daring_Deeds",7,85,14,"prologue","MATT","thank you for that!",133.89,138.413,4.52300000000002,5,66.3276586336499,NA,"role_play","MATT",0,0,0,1
"15","Daring_Deeds",7,85,15,"prologue","TRAVIS","incredible!",138.413,139.625,1.21199999999999,2,99.0099009900999,NA,"role_play","TRAVIS",1,0,0,0
"16","Daring_Deeds",7,85,16,"prologue","MATT","sam.",139.625,140.488,0.863,2,139.049826187717,NA,"role_play","MATT",0,0,0,1
