"","arc","arc_no","episode","turn_number","segment","actor","text","start_turn","end_turn","time_in_sec","word_count","words_per_minute","encounter_count","rp_combat","actor_guest","vox_machina","guest","staff","matt"
"1","Fall_Conclave",6,78,1,"prologue","MATT","hello everyone, and welcome to tonight's episode of critical role, where a bunch of us nerdy-ass voice actors sit around and play dungeons and dragons. we have a bunch of announcements; try and get through them as fast as possible. first and foremost, taliesin jaffe is on his way, he's playing the part of sam riegel and being late today.",0.223,14.958,14.735,64,260.604004071938,NA,"role_play","MATT",0,0,0,1
"2","Fall_Conclave",6,78,2,"prologue","SAM","yeah. clever.",14.958,16.968,2.01,3,89.5522388059702,NA,"role_play","SAM",1,0,0,0
"3","Fall_Conclave",6,78,3,"prologue","MATT","but he'll be here shortly. and we do not have a travis willingham tonight, unfortunately, he is out of town shooting something pretty awesome, so yeah, boo indeed. not watching avengers this time.",16.968,28.602,11.634,35,180.505415162455,NA,"role_play","MATT",0,0,0,1
"4","Fall_Conclave",6,78,4,"prologue","LAURA","that was the only time he's missed.",28.602,31.36,2.758,9,195.794053662074,NA,"role_play","LAURA",1,0,0,0
"5","Fall_Conclave",6,78,5,"prologue","MATT","that was the only time he's missed it, yeah. and he was not happy. i know. he's like, why is everyone else leveling and not me yet? nah, sorry dude. anyway, so we'll miss you travis, sorry you're not here. oh, it sounds like we have a taliesin. get in there, taliesin. we have two sponsors",31.36,50.527,19.167,60,187.822820472687,NA,"role_play","MATT",0,0,0,1
"6","Fall_Conclave",6,78,6,"prologue","SAM","wait, what, matt? two sponsors?",50.527,52.889,2.362,6,152.413209144792,NA,"role_play","SAM",1,0,0,0
"7","Fall_Conclave",6,78,7,"prologue","MATT","what? two sponsors. we're splitting this up, is what we're doing. first, the new tonight-only sponsor we have is puzzle quest, magic puzzle quest, actually. if you've watched any other programs this week, me, marisha, liam and taliesin all did a show that was on tuesday. before talks machina. game the game, with rebecca and ivan, where we played it, as well as a number of other ridiculous games. but it's great, i grew up playing magic, it's very much a mutually",52.889,82.545,29.656,88,178.041543026706,NA,"role_play","MATT",0,0,0,1
"8","Fall_Conclave",6,78,8,"prologue","SAM","oh, taliesin has it on his ipad right there!",82.545,85.028,2.483,10,241.643173580346,NA,"role_play","SAM",1,0,0,0
"9","Fall_Conclave",6,78,9,"prologue","MATT","there you go, and it's facing sideways. but it's a puzzle drop game, but mixed in with the mechanics of magic. it's free, you can check it out, and they're being awesome, sponsoring us tonight. if you're into fantasy and that type of three-match games, totally up your alley, and if you click on the link in chat, which is bit.ly/criticalquest and try the game out. that's where you can go ahead and find it. so",85.028,111.563,26.535,85,192.198982475975,NA,"role_play","MATT",0,0,0,1
"10","Fall_Conclave",6,78,10,"prologue","LIAM","you should totally play that during the thordak fight.",111.563,113.584,2.021,10,296.882731321128,NA,"role_play","LIAM",1,0,0,0
"11","Fall_Conclave",6,78,11,"prologue","TALIESIN","this is my plan, while you guys are doing your stuff, i'm going to be playing puzzle quest.",113.584,117.145,3.56099999999999,20,336.983993260321,NA,"role_play","TALIESIN",1,0,0,0
"12","Fall_Conclave",6,78,12,"prologue","MATT","oh and taliesin, also i have left a sheet there for your updated cabal's ruin.",117.145,120.727,3.58200000000001,17,284.757118927973,NA,"role_play","MATT",0,0,0,1
"13","Fall_Conclave",6,78,13,"prologue","MARISHA","yeah, we have updated stuff.",120.727,123.069,2.342,6,153.714773697694,NA,"role_play","MARISHA",1,0,0,0
"14","Fall_Conclave",6,78,14,"prologue","TALIESIN","wow, you nerfed me. okay. i'm just kidding.",123.069,125.982,2.913,10,205.973223480948,NA,"role_play","TALIESIN",1,0,0,0
"15","Fall_Conclave",6,78,15,"prologue","MATT","no, in working on the campaign guide, and the section about the vestiges, while also seeing how things played out through the game as we've gone through, there's been a slight balance tweak to a couple of them, most in your favor. enjoy.",125.982,138.659,12.677,46,217.717125502879,NA,"role_play","MATT",0,0,0,1
"16","Fall_Conclave",6,78,16,"prologue","TALIESIN","i think you were giving me a little bit of this drunkenly during westworld, if i recall.",138.659,142.955,4.29600000000002,18,251.396648044692,NA,"role_play","TALIESIN",1,0,0,0
"17","Fall_Conclave",6,78,17,"prologue","MATT","i think so, actually, yeah.",142.955,144.464,1.50899999999999,6,238.568588469187,NA,"role_play","MATT",0,0,0,1
"18","Fall_Conclave",6,78,18,"prologue","MARISHA","the main thing that has changed on the spire of conflux is that i now gain plus one bonus to spell attack rolls and my spell save dc increases by one.",144.464,152.816,8.352,32,229.885057471264,NA,"role_play","MARISHA",1,0,0,0
"19","Fall_Conclave",6,78,19,"prologue","MATT","it's a benefit to you.",152.816,155.976,3.16,7,132.911392405063,NA,"role_play","MATT",0,0,0,1
"20","Fall_Conclave",6,78,20,"prologue","MARISHA","yes it is.",155.976,157.115,1.13900000000001,4,210.711150131693,NA,"role_play","MARISHA",1,0,0,0
"21","Fall_Conclave",6,78,21,"prologue","MATT","it's a benefit to anybody who uses it in their own home campaign, it is not just specific.",157.115,159.321,2.20599999999999,20,543.970988213965,NA,"role_play","MATT",0,0,0,1
"22","Fall_Conclave",6,78,22,"prologue","LAURA","and fenthras is a plus five to attack? and plus ten to damage rolls?",159.321,163.322,4.001,15,224.943764058985,NA,"role_play","LAURA",1,0,0,0
"23","Fall_Conclave",6,78,23,"prologue","LIAM","12 hours of wings, matt? thank you!",163.322,166.124,2.80199999999999,8,171.306209850108,NA,"role_play","LIAM",1,0,0,0
"24","Fall_Conclave",6,78,24,"prologue","MATT","all the vestiges suddenly turn to dust. in your bag. and your tears.",166.124,170.973,4.84900000000002,14,173.231594143122,NA,"role_play","MATT",0,0,0,1
"25","Fall_Conclave",6,78,25,"prologue","LIAM","you have chosen poorly.",170.973,172.969,1.99599999999998,5,150.300601202406,NA,"role_play","LIAM",1,0,0,0
"26","Fall_Conclave",6,78,26,"prologue","MATT","exactly. so yeah! so aside from magic puzzle quest, we also have our secondary sponsor, loot crate!",172.969,179.525,6.55600000000001,18,164.734594264795,NA,"role_play","MATT",0,0,0,1
"27","Fall_Conclave",6,78,27,"prologue","SAM","you know, guys, i always do a little fun loot crate thing, but this week i'm not going to be doing the loot crate announcement. this week, my new character that i've been workshopping, brody slater! of malibu, california is going to be doing the loot crate ad. i've been workshopping this, i've been doing some acting coach work with it.",179.525,203.259,23.734,66,166.849245807702,NA,"role_play","SAM",1,0,0,0
"28","Fall_Conclave",6,78,28,"prologue","TALIESIN","how you never did a rhyme on snl is beyond me, man, i don't know how",203.259,206.611,3.352,17,304.295942720763,NA,"role_play","TALIESIN",1,0,0,0
"29","Fall_Conclave",6,78,29,"prologue","SAM","it's a showcase for loot crate, but it's also a showcase for my acting.",206.611,210.217,3.60600000000002,17,282.861896838601,NA,"role_play","SAM",1,0,0,0
